key;title;mdate;year;publtype;pages;url;ee;bookKey
reference/db/X09ml;Data Replication Protocols.;2011-11-25;2009;encyclopedia entry;630;db/reference/db/d.html#X09ml;http://dx.doi.org/10.1007/978-0-387-39940-9_2391;reference/db/2009
reference/db/Tok09a;Distributed Transaction Management.;2011-11-25;2009;encyclopedia entry;925-929;db/reference/db/d.html#Tok09a;http://dx.doi.org/10.1007/978-0-387-39940-9_710;reference/db/2009
reference/db/X09kx;Data Copy.;2011-11-25;2009;encyclopedia entry;569;db/reference/db/d.html#X09kx;http://dx.doi.org/10.1007/978-0-387-39940-9_2345;reference/db/2009
reference/db/X09zi;High-Dimensional Clustering.;2011-11-25;2009;encyclopedia entry;1314;db/reference/db/h.html#X09zi;http://dx.doi.org/10.1007/978-0-387-39940-9_2763;reference/db/2009
reference/db/DashK09;Feature Selection for Clustering.;2011-11-25;2009;encyclopedia entry;1119-1125;db/reference/db/f.html#DashK09;http://dx.doi.org/10.1007/978-0-387-39940-9_613;reference/db/2009
reference/db/Wu09;Path Query.;2011-11-25;2009;encyclopedia entry;2051;db/reference/db/p.html#Wu09;http://dx.doi.org/10.1007/978-0-387-39940-9_140;reference/db/2009
reference/db/Wun09a;MashUp.;2011-11-25;2009;encyclopedia entry;1696-1697;db/reference/db/m.html#Wun09a;http://dx.doi.org/10.1007/978-0-387-39940-9_1192;reference/db/2009
reference/db/X09xxad;Sensitivity.;2011-11-25;2009;encyclopedia entry;2616;db/reference/db/s.html#X09xxad;http://dx.doi.org/10.1007/978-0-387-39940-9_3581;reference/db/2009
reference/db/Weiss09a;XML Metadata Interchange.;2011-11-25;2009;encyclopedia entry;3597;db/reference/db/x.html#Weiss09a;http://dx.doi.org/10.1007/978-0-387-39940-9_902;reference/db/2009
reference/db/X09xxit;Topology.;2011-11-25;2009;encyclopedia entry;3143;db/reference/db/t.html#X09xxit;http://dx.doi.org/10.1007/978-0-387-39940-9_3847;reference/db/2009
reference/db/Laurini09;Visual Interfaces for Geographic Data.;2011-11-25;2009;encyclopedia entry;3382-3387;db/reference/db/v.html#Laurini09;http://dx.doi.org/10.1007/978-0-387-39940-9_813;reference/db/2009
reference/db/ManolopoulosTT09b;Spatial Indexing Techniques.;2011-11-25;2009;encyclopedia entry;2702-2707;db/reference/db/s.html#ManolopoulosTT09b;http://dx.doi.org/10.1007/978-0-387-39940-9_355;reference/db/2009
reference/db/X09xxfz;Temporal Layer.;2011-11-25;2009;encyclopedia entry;2987;db/reference/db/t.html#X09xxfz;http://dx.doi.org/10.1007/978-0-387-39940-9_3765;reference/db/2009
reference/db/X09xxdh;Standing Query.;2011-11-25;2009;encyclopedia entry;2779;db/reference/db/s.html#X09xxdh;http://dx.doi.org/10.1007/978-0-387-39940-9_3677;reference/db/2009
reference/db/X09xit;Metaphor.;2011-11-25;2009;encyclopedia entry;1730;db/reference/db/m.html#X09xit;http://dx.doi.org/10.1007/978-0-387-39940-9_3062;reference/db/2009
reference/db/X09xxjm;Transaction-Time Access Methods.;2011-11-25;2009;encyclopedia entry;3167;db/reference/db/t.html#X09xxjm;http://dx.doi.org/10.1007/978-0-387-39940-9_3874;reference/db/2009
reference/db/Goda09j;SAN File System.;2011-11-25;2009;encyclopedia entry;2467-2468;db/reference/db/s.html#Goda09j;http://dx.doi.org/10.1007/978-0-387-39940-9_1473;reference/db/2009
reference/db/X09xlp;Near-Duplicate Video Retrieval.;2011-11-25;2009;encyclopedia entry;1885;db/reference/db/n.html#X09xlp;http://dx.doi.org/10.1007/978-0-387-39940-9_3143;reference/db/2009
reference/db/X09wu;Geospatial Referencing.;2011-11-25;2009;encyclopedia entry;1251;db/reference/db/g.html#X09wu;http://dx.doi.org/10.1007/978-0-387-39940-9_2689;reference/db/2009
reference/db/RefaeilzadehTL09;Cross-Validation.;2011-11-25;2009;encyclopedia entry;532-538;db/reference/db/c.html#RefaeilzadehTL09;http://dx.doi.org/10.1007/978-0-387-39940-9_565;reference/db/2009
reference/db/Batini09;Data Quality Assessment.;2011-11-25;2009;encyclopedia entry;608-612;db/reference/db/d.html#Batini09;http://dx.doi.org/10.1007/978-0-387-39940-9_107;reference/db/2009
reference/db/Pedersen09d;Multidimensional Modeling.;2011-11-25;2009;encyclopedia entry;1777-1784;db/reference/db/m.html#Pedersen09d;http://dx.doi.org/10.1007/978-0-387-39940-9_229;reference/db/2009
reference/db/Palmer09i;Workflow Constructs.;2011-11-25;2009;encyclopedia entry;3539;db/reference/db/w.html#Palmer09i;http://dx.doi.org/10.1007/978-0-387-39940-9_820;reference/db/2009
reference/db/Papadias09;Nearest Neighbor Query.;2011-11-25;2009;encyclopedia entry;1890;db/reference/db/n.html#Papadias09;http://dx.doi.org/10.1007/978-0-387-39940-9_245;reference/db/2009
reference/db/X09xeg;L1 Cache.;2011-11-25;2009;encyclopedia entry;1591;db/reference/db/l.html#X09xeg;http://dx.doi.org/10.1007/978-0-387-39940-9_2933;reference/db/2009
reference/db/X09uc;Extended Functional Dependencies.;2011-11-25;2009;encyclopedia entry;1091;db/reference/db/e.html#X09uc;http://dx.doi.org/10.1007/978-0-387-39940-9_2607;reference/db/2009
reference/db/X09xnj;On-Disk Security.;2011-11-25;2009;encyclopedia entry;1947;db/reference/db/o.html#X09xnj;http://dx.doi.org/10.1007/978-0-387-39940-9_3192;reference/db/2009
reference/db/GeorgeS09a;Time Aggregated Graphs.;2011-11-25;2009;encyclopedia entry;3097-3098;db/reference/db/t.html#GeorgeS09a;http://dx.doi.org/10.1007/978-0-387-39940-9_5053;reference/db/2009
reference/db/Ferrari09b;Database Security.;2011-11-25;2009;encyclopedia entry;728-732;db/reference/db/d.html#Ferrari09b;http://dx.doi.org/10.1007/978-0-387-39940-9_111;reference/db/2009
reference/db/X09xbu;Indexing for Online Function Approximation.;2011-11-25;2009;encyclopedia entry;1448;db/reference/db/i.html#X09xbu;http://dx.doi.org/10.1007/978-0-387-39940-9_2840;reference/db/2009
reference/db/X09xn;Graphic.;2011-11-25;2009;encyclopedia entry;1275;db/reference/db/g.html#X09xn;http://dx.doi.org/10.1007/978-0-387-39940-9_2714;reference/db/2009
reference/db/X09xxov;Workflow Mining.;2011-11-25;2009;encyclopedia entry;3550;db/reference/db/w.html#X09xxov;http://dx.doi.org/10.1007/978-0-387-39940-9_4040;reference/db/2009
reference/db/JensenS09n;Temporal Expression.;2011-11-25;2009;encyclopedia entry;2967;db/reference/db/t.html#JensenS09n;http://dx.doi.org/10.1007/978-0-387-39940-9_1420;reference/db/2009
reference/db/ZhangZ09d;Recall.;2011-11-25;2009;encyclopedia entry;2348;db/reference/db/r.html#ZhangZ09d;http://dx.doi.org/10.1007/978-0-387-39940-9_479;reference/db/2009
reference/db/AntoniouP09;Semantic Web.;2011-11-25;2009;encyclopedia entry;2579-2583;db/reference/db/s.html#AntoniouP09;http://dx.doi.org/10.1007/978-0-387-39940-9_1320;reference/db/2009
reference/db/X09xds;Key Value Locking.;2011-11-25;2009;encyclopedia entry;1588;db/reference/db/k.html#X09xds;http://dx.doi.org/10.1007/978-0-387-39940-9_2917;reference/db/2009
reference/db/X09xxbf;Signal Transduction Networks.;2011-11-25;2009;encyclopedia entry;2642;db/reference/db/s.html#X09xxbf;http://dx.doi.org/10.1007/978-0-387-39940-9_3610;reference/db/2009
reference/db/AlonsoG09;Time and Information Retrieval.;2011-11-25;2009;encyclopedia entry;3098-3103;db/reference/db/t.html#AlonsoG09;http://dx.doi.org/10.1007/978-0-387-39940-9_929;reference/db/2009
reference/db/X09wp;Geographical Metadata.;2011-11-25;2009;encyclopedia entry;1236;db/reference/db/g.html#X09wp;http://dx.doi.org/10.1007/978-0-387-39940-9_2682;reference/db/2009
reference/db/X09xxaf;SEQUEL.;2011-11-25;2009;encyclopedia entry;2619;db/reference/db/s.html#X09xxaf;http://dx.doi.org/10.1007/978-0-387-39940-9_3585;reference/db/2009
reference/db/X09xwg;Replica and Concurrency Control.;2011-11-25;2009;encyclopedia entry;2382;db/reference/db/r.html#X09xwg;http://dx.doi.org/10.1007/978-0-387-39940-9_3464;reference/db/2009
reference/db/X09bl;Attribute or Value Correspondence.;2011-11-25;2009;encyclopedia entry;146;db/reference/db/a.html#X09bl;http://dx.doi.org/10.1007/978-0-387-39940-9_2069;reference/db/2009
reference/db/Kantarcioglu09;Horizontally Partitioned Data.;2011-11-25;2009;encyclopedia entry;1321-1322;db/reference/db/h.html#Kantarcioglu09;http://dx.doi.org/10.1007/978-0-387-39940-9_1391;reference/db/2009
reference/db/Valduriez09b;Shared-Disk Architecture.;2011-11-25;2009;encyclopedia entry;2637;db/reference/db/s.html#Valduriez09b;http://dx.doi.org/10.1007/978-0-387-39940-9_1511;reference/db/2009
reference/db/X09ae;Additive Noise.;2011-11-25;2009;encyclopedia entry;57-58;db/reference/db/a.html#X09ae;http://dx.doi.org/10.1007/978-0-387-39940-9_2025;reference/db/2009
reference/db/BerndtssonM09;Active Database, Active Database (Management) System.;2011-11-25;2009;encyclopedia entry;27-28;db/reference/db/a.html#BerndtssonM09;http://dx.doi.org/10.1007/978-0-387-39940-9_502;reference/db/2009
reference/db/Fischer-Hubner09;Anonymity.;2011-11-25;2009;encyclopedia entry;90-91;db/reference/db/a.html#Fischer-Hubner09;http://dx.doi.org/10.1007/978-0-387-39940-9_80600;reference/db/2009
reference/db/X09xxbc;Shot Segmentation.;2011-11-25;2009;encyclopedia entry;2639;db/reference/db/s.html#X09xxbc;http://dx.doi.org/10.1007/978-0-387-39940-9_3606;reference/db/2009
reference/db/X09xxfg;Synchronous Pipelines.;2011-11-25;2009;encyclopedia entry;2898;db/reference/db/s.html#X09xxfg;http://dx.doi.org/10.1007/978-0-387-39940-9_3736;reference/db/2009
reference/db/X09xnd;ODB (Object Database).;2011-11-25;2009;encyclopedia entry;1947;db/reference/db/o.html#X09xnd;http://dx.doi.org/10.1007/978-0-387-39940-9_3186;reference/db/2009
reference/db/Kolahi09c;Multivalued Dependency.;2011-11-25;2009;encyclopedia entry;1865;db/reference/db/m.html#Kolahi09c;http://dx.doi.org/10.1007/978-0-387-39940-9_1248;reference/db/2009
reference/db/X09xqc;Personalized Interfaces.;2011-11-25;2009;encyclopedia entry;2098;db/reference/db/p.html#X09xqc;http://dx.doi.org/10.1007/978-0-387-39940-9_3275;reference/db/2009
reference/db/Christophides09;Resource Description Framework (RDF) Schema (RDFS).;2011-11-25;2009;encyclopedia entry;2425-2428;db/reference/db/r.html#Christophides09;http://dx.doi.org/10.1007/978-0-387-39940-9_1319;reference/db/2009
reference/dataware/Cuzzocrea09;Data Cube Compression Techniques.;2011-11-25;2009;encyclopedia entry;367-373;db/reference/dataware/dataware2009.html#Cuzzocrea09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10846;reference/dataware/2009
reference/dataware/VilaltaS09;Cluster Validation.;2011-11-25;2009;encyclopedia entry;231-236;db/reference/dataware/dataware2009.html#VilaltaS09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10826;reference/dataware/2009
reference/dataware/Richard09;Audio Indexing.;2011-11-25;2009;encyclopedia entry;104-109;db/reference/dataware/dataware2009.html#Richard09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10806;reference/dataware/2009
reference/dataware/BrownK09;Imprecise Data and the Data Mining Process.;2011-11-25;2009;encyclopedia entry;999-1005;db/reference/dataware/dataware2009.html#BrownK09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10943;reference/dataware/2009
reference/dataware/Friedland09;Anomaly Detection for Inferring Social Structure.;2011-11-25;2009;encyclopedia entry;39-44;db/reference/dataware/dataware2009.html#Friedland09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10795;reference/dataware/2009
reference/dataware/RamoniS09;Learning Bayesian Networks.;2011-11-25;2009;encyclopedia entry;1124-1128;db/reference/dataware/dataware2009.html#RamoniS09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10962;reference/dataware/2009
reference/dataware/Beynonm09;Utilizing Fuzzy Decision Trees in Decision Making.;2011-11-25;2009;encyclopedia entry;2024-2030;db/reference/dataware/dataware2009.html#Beynonm09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11097;reference/dataware/2009
reference/dataware/WangW09;Data Mining with Incomplete Data.;2011-11-25;2009;encyclopedia entry;526-530;db/reference/dataware/dataware2009.html#WangW09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10870;reference/dataware/2009
reference/dataware/Yen09;Information Fusion for Scientific Literature Classification.;2011-11-25;2009;encyclopedia entry;1023-1033;db/reference/dataware/dataware2009.html#Yen09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10947;reference/dataware/2009
reference/dataware/Alshalalfa09;Data Pattern Tutor for AprioriAll and PrefixSpan.;2011-11-25;2009;encyclopedia entry;531-537;db/reference/dataware/dataware2009.html#Alshalalfa09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10871;reference/dataware/2009
reference/dataware/Schafer09;The Application of Data-Mining to Recommender Systems.;2011-11-25;2009;encyclopedia entry;45-50;db/reference/dataware/dataware2009.html#Schafer09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10796;reference/dataware/2009
reference/dataware/BoussaidB09;Multidimensional Modeling of Complex Data.;2011-11-25;2009;encyclopedia entry;1358-1364;db/reference/dataware/dataware2009.html#BoussaidB09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10998;reference/dataware/2009
reference/dataware/Nambiar09;Supporting Imprecision in Database Systems.;2011-11-25;2009;encyclopedia entry;1884-1887;db/reference/dataware/dataware2009.html#Nambiar09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11076;reference/dataware/2009
reference/dataware/Zhu09;Analytical Competition for Managing Customer Relations.;2011-11-25;2009;encyclopedia entry;25-30;db/reference/dataware/dataware2009.html#Zhu09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10793;reference/dataware/2009
reference/dataware/PhuaLS09;The Personal Name Problem and a Data Mining Solution.;2011-11-25;2009;encyclopedia entry;1524-1531;db/reference/dataware/dataware2009.html#PhuaLS09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11022;reference/dataware/2009
reference/dataware/MaceliS09;Deep Web Mining through Web Services.;2011-11-25;2009;encyclopedia entry;631-637;db/reference/dataware/dataware2009.html#MaceliS09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10887;reference/dataware/2009
reference/dataware/Lu09;Text Mining by Pseudo-Natural Language Understanding.;2011-11-25;2009;encyclopedia entry;1942-1946;db/reference/dataware/dataware2009.html#Lu09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11085;reference/dataware/2009
reference/dataware/Schneider09;A General Model for Data Warehouses.;2011-11-25;2009;encyclopedia entry;913-919;db/reference/dataware/dataware2009.html#Schneider09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10929;reference/dataware/2009
reference/dataware/Athappilly09;Symbiotic Data Miner.;2011-11-25;2009;encyclopedia entry;1903-1908;db/reference/dataware/dataware2009.html#Athappilly09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11079;reference/dataware/2009
reference/dataware/Wang09a;Segmenting the Mature Travel Market with Data Mining Tools.;2011-11-25;2009;encyclopedia entry;1759-1764;db/reference/dataware/dataware2009.html#Wang09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11056;reference/dataware/2009
reference/dataware/Moon09;A Data Mining Methodology for Product Family Design.;2011-11-25;2009;encyclopedia entry;497-505;db/reference/dataware/dataware2009.html#Moon09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10866;reference/dataware/2009
reference/dataware/Recupero09;Efficient Graph Matching.;2011-11-25;2009;encyclopedia entry;736-743;db/reference/dataware/dataware2009.html#Recupero09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10902;reference/dataware/2009
reference/dataware/Fan09;Classifying Two-Class Chinese Texts in Two Steps.;2011-11-25;2009;encyclopedia entry;208-213;db/reference/dataware/dataware2009.html#Fan09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10822;reference/dataware/2009
reference/dataware/Tan09a;Online Analytical Processing Systems.;2011-11-25;2009;encyclopedia entry;1447-1455;db/reference/dataware/dataware2009.html#Tan09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11011;reference/dataware/2009
reference/dataware/Hwang09;Preference Modeling and Mining for Personalization.;2011-11-25;2009;encyclopedia entry;1570-1574;db/reference/dataware/dataware2009.html#Hwang09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11028;reference/dataware/2009
reference/dataware/CaramiaF09;Web Mining in Thematic Search Engines.;2011-11-25;2009;encyclopedia entry;2080-2084;db/reference/dataware/dataware2009.html#CaramiaF09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11106;reference/dataware/2009
reference/dataware/Pan09;Learning Temporal Information from Text.;2011-11-25;2009;encyclopedia entry;1146-1149;db/reference/dataware/dataware2009.html#Pan09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10966;reference/dataware/2009
reference/dataware/Wen09a;Enhancing Web Search through Web Structure Mining.;2011-11-25;2009;encyclopedia entry;764-769;db/reference/dataware/dataware2009.html#Wen09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10906;reference/dataware/2009
reference/dataware/BhatnagarG09;Modeling the KDD Process.;2011-11-25;2009;encyclopedia entry;1337-1345;db/reference/dataware/dataware2009.html#BhatnagarG09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10995;reference/dataware/2009
reference/dataware/Kryszkiewicz09;Reasoning about Frequent Patterns with Negation.;2011-11-25;2009;encyclopedia entry;1667-1674;db/reference/dataware/dataware2009.html#Kryszkiewicz09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11042;reference/dataware/2009
reference/dataware/Chrysostomou09;Wrapper Feature Selection.;2011-11-25;2009;encyclopedia entry;2103-2108;db/reference/dataware/dataware2009.html#Chrysostomou09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11110;reference/dataware/2009
reference/dataware/Giraud-CarrierBSV09;Meta-Learning.;2011-11-25;2009;encyclopedia entry;1207-1215;db/reference/dataware/dataware2009.html#Giraud-CarrierBSV09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10976;reference/dataware/2009
reference/dataware/Scime09;Web Page Extension of Data Warehouses.;2011-11-25;2009;encyclopedia entry;2090-2095;db/reference/dataware/dataware2009.html#Scime09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11108;reference/dataware/2009
reference/dataware/Denoyer09;Semi-Structured Document Classification.;2011-11-25;2009;encyclopedia entry;1779-1786;db/reference/dataware/dataware2009.html#Denoyer09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11059;reference/dataware/2009
reference/dataware/Valle09;Data Mining for Internationalization.;2011-11-25;2009;encyclopedia entry;424-430;db/reference/dataware/dataware2009.html#Valle09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10855;reference/dataware/2009
reference/dataware/KanapadyL09;Data Mining for Structural Health Monitoring.;2011-11-25;2009;encyclopedia entry;450-457;db/reference/dataware/dataware2009.html#KanapadyL09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10859;reference/dataware/2009
reference/dataware/Zhao09a;On Interactive Data Mining.;2011-11-25;2009;encyclopedia entry;1085-1090;db/reference/dataware/dataware2009.html#Zhao09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10956;reference/dataware/2009
reference/dataware/Rokach09;Data Mining for Improving Manufacturing Processes.;2011-11-25;2009;encyclopedia entry;417-423;db/reference/dataware/dataware2009.html#Rokach09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10854;reference/dataware/2009
reference/dataware/Lachiche09;Receiver Operating Characteristic (ROC) Analysis.;2011-11-25;2009;encyclopedia entry;1675-1681;db/reference/dataware/dataware2009.html#Lachiche09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11043;reference/dataware/2009
reference/dataware/Lindell09;Secure Computation for Privacy Preserving Data Mining.;2011-11-25;2009;encyclopedia entry;1747-1752;db/reference/dataware/dataware2009.html#Lindell09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11054;reference/dataware/2009
reference/dataware/An09;Classification Methods.;2011-11-25;2009;encyclopedia entry;196-201;db/reference/dataware/dataware2009.html#An09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10820;reference/dataware/2009
reference/dataware/QiuM09;Cluster Analysis with General Latent Class Model.;2011-11-25;2009;encyclopedia entry;225-230;db/reference/dataware/dataware2009.html#QiuM09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10825;reference/dataware/2009
reference/dataware/Hullermeier09;Fuzzy Methods in Data Mining.;2011-11-25;2009;encyclopedia entry;907-912;db/reference/dataware/dataware2009.html#Hullermeier09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10928;reference/dataware/2009
reference/dataware/Wei09;Enclosing Machine Learning.;2011-11-25;2009;encyclopedia entry;744-751;db/reference/dataware/dataware2009.html#Wei09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10903;reference/dataware/2009
reference/dataware/Marmo09;Data Mining for Fraud Detection System.;2011-11-25;2009;encyclopedia entry;411-416;db/reference/dataware/dataware2009.html#Marmo09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10853;reference/dataware/2009
reference/dataware/Hamel09;Database Queries, Data Mining, and OLAP.;2011-11-25;2009;encyclopedia entry;598-603;db/reference/dataware/dataware2009.html#Hamel09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10882;reference/dataware/2009
reference/dataware/Yuan09;Mining Repetitive Patterns in Multimedia Data.;2011-11-25;2009;encyclopedia entry;1287-1291;db/reference/dataware/dataware2009.html#Yuan09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10988;reference/dataware/2009
reference/dataware/Muruzabal09;Evolutionary Mining of Rule Ensembles.;2011-11-25;2009;encyclopedia entry;836-841;db/reference/dataware/dataware2009.html#Muruzabal09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10917;reference/dataware/2009
reference/dataware/Yao09;On Explanation-Oriented Data Mining.;2011-11-25;2009;encyclopedia entry;842-848;db/reference/dataware/dataware2009.html#Yao09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10918;reference/dataware/2009
reference/dataware/SicilianoC09;Decision Tree Induction.;2011-11-25;2009;encyclopedia entry;624-630;db/reference/dataware/dataware2009.html#SicilianoC09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10886;reference/dataware/2009
reference/dataware/Moturu09;Integrative Data Analysis for Biological Discovery.;2011-11-25;2009;encyclopedia entry;1058-1065;db/reference/dataware/dataware2009.html#Moturu09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10952;reference/dataware/2009
reference/dataware/ZhangWX09;Matrix Decomposition Techniques for Data Privacy.;2011-11-25;2009;encyclopedia entry;1188-1193;db/reference/dataware/dataware2009.html#ZhangWX09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10973;reference/dataware/2009
reference/dataware/Pharo09;Search Situations and Transitions.;2011-11-25;2009;encyclopedia entry;1735-1740;db/reference/dataware/dataware2009.html#Pharo09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11052;reference/dataware/2009
reference/dataware/Bruha09;Evaluation of Decision Rules by Qualities for Decision-Making Systems.;2011-11-25;2009;encyclopedia entry;795-801;db/reference/dataware/dataware2009.html#Bruha09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10911;reference/dataware/2009
reference/dataware/Kouris09;A Novel Approach on Negative Association Rules.;2011-11-25;2009;encyclopedia entry;1425-1430;db/reference/dataware/dataware2009.html#Kouris09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11008;reference/dataware/2009
reference/dataware/Bose09;Financial Time Series Data Mining.;2011-11-25;2009;encyclopedia entry;883-889;db/reference/dataware/dataware2009.html#Bose09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10924;reference/dataware/2009
reference/dataware/Xiang09;Pseudo-Independent Models and Decision Theoretic Knowledge Discovery.;2011-11-25;2009;encyclopedia entry;1632-1638;db/reference/dataware/dataware2009.html#Xiang09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11037;reference/dataware/2009
reference/dataware/Li09c;Spectral Methods for Data Clustering.;2011-11-25;2009;encyclopedia entry;1823-1829;db/reference/dataware/dataware2009.html#Li09c;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11066;reference/dataware/2009
reference/dataware/Buccafurri09;Histograms for OLAP and Data-Stream Queries.;2011-11-25;2009;encyclopedia entry;976-981;db/reference/dataware/dataware2009.html#Buccafurri09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10939;reference/dataware/2009
reference/dataware/KimTPC09;Spatio-Temporal Data Mining for Air Pollution Problems.;2011-11-25;2009;encyclopedia entry;1815-1822;db/reference/dataware/dataware2009.html#KimTPC09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11065;reference/dataware/2009
reference/dataware/Vardaki09;Statistical Metadata Modeling and Transformations.;2011-11-25;2009;encyclopedia entry;1841-1847;db/reference/dataware/dataware2009.html#Vardaki09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11069;reference/dataware/2009
reference/dataware/Harms09;Temporal Event Sequence Rule Mining.;2011-11-25;2009;encyclopedia entry;1923-1928;db/reference/dataware/dataware2009.html#Harms09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11082;reference/dataware/2009
reference/dataware/Beynon09;The Issue of Missing Values in Data Mining.;2011-11-25;2009;encyclopedia entry;1102-1109;db/reference/dataware/dataware2009.html#Beynon09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10959;reference/dataware/2009
reference/dataware/Kern-Isberner09;Mining Data with Group Theoretical Means.;2011-11-25;2009;encyclopedia entry;1257-1261;db/reference/dataware/dataware2009.html#Kern-Isberner09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10983;reference/dataware/2009
reference/dataware/CadotMZ09;Association Rules and Statistics.;2011-11-25;2009;encyclopedia entry;94-97;db/reference/dataware/dataware2009.html#CadotMZ09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10804;reference/dataware/2009
reference/dataware/ZhuNZ09;Statistical Web Object Extraction.;2011-11-25;2009;encyclopedia entry;1854-1858;db/reference/dataware/dataware2009.html#ZhuNZ09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11071;reference/dataware/2009
reference/dataware/Mobasher09;Web Mining Overview.;2011-11-25;2009;encyclopedia entry;2085-2089;db/reference/dataware/dataware2009.html#Mobasher09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11107;reference/dataware/2009
reference/dataware/WuCX09;A Data Distribution View of Clustering Algorithms.;2011-11-25;2009;encyclopedia entry;374-381;db/reference/dataware/dataware2009.html#WuCX09;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10847;reference/dataware/2009
reference/dataware/Beynon09a;Using Dempster-Shafer Theory in Data Mining.;2011-11-25;2009;encyclopedia entry;2011-2018;db/reference/dataware/dataware2009.html#Beynon09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11095;reference/dataware/2009
reference/dataware/Chakravarty09a;Online Signature Recognition.;2011-11-25;2009;encyclopedia entry;1456-1462;db/reference/dataware/dataware2009.html#Chakravarty09a;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11012;reference/dataware/2009
